,Number of persons,number_of_children,pensioners,working_age,direct_parents
E05013200,,,,,[]
E05013201,,,,,[]
E05013202,,,,,[]
E05013203,,,,,[]
E05013204,,,,,[]
E05013205,,,,,[]
E05013206,,,,,[]
E05013207,,,,,[]
E05013208,,,,,[]
E05013209,,,,,[]
E05013210,,,,,[]
E05013211,,,,,[]
E07000122,95789.0,9668.0,2708.0,4954.0,['E10000017']
