geography_code,Number of persons,number_of_children,pensioners,working_age
E05005150,6438.0,,,
E05005151,5259.0,,,
E05005152,5970.0,,,
E05005153,5017.0,,,
E05005154,5253.0,,,
E05005155,7021.0,,,
E05005156,5642.0,,,
E05005157,6309.0,,,
E05005158,5863.0,,,
E05005159,6502.0,,,
E05005160,5981.0,,,
E05005161,6784.0,,,
E05005162,6036.0,,,
E05005163,5649.0,,,
E05005164,5620.0,,,
E07000117,94721.0,7963.0,2911.0,6845.0
