geography_code,Number of persons,number_of_children,pensioners,working_age
E08000016,244893.0,11432.0,7947.0,15187.0
E08000017,308705.0,16660.0,9387.0,14884.0
E08000018,266183.0,14148.0,8724.0,14202.0
E08000019,554401.0,29665.0,16463.0,26299.0
E47000002,1374182.0,,,
