"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","C_AGE","C_AGE_NAME","C_AGE_CODE","C_AGE_TYPE","C_AGE_TYPECODE","C_AGE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2020","2020","2020","date",0,0,"1656754837","Pierremont","E05010427","2019 electoral ward",395,15,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",6029,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656754837d0d200d20100",15,8053
"2020","2020","2020","date",0,0,"1656754838","Red Hall & Lingfield","E05010428","2019 electoral ward",395,16,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",4277,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656754838d0d200d20100",16,8053
"2020","2020","2020","date",0,0,"1656754839","Sadberge & Middleton St George","E05010429","2019 electoral ward",395,17,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",6614,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656754839d0d200d20100",17,8053
"2020","2020","2020","date",0,0,"1656754840","Stephenson","E05010430","2019 electoral ward",395,18,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",4818,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656754840d0d200d20100",18,8053
"2020","2020","2020","date",0,0,"1656754841","Whinfield","E05010431","2019 electoral ward",395,19,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",3722,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656754841d0d200d20100",19,8053
"2020","2020","2020","date",0,0,"1656753597","Annfield Plain","E05009030","2019 electoral ward",395,20,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8227,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753597d0d200d20100",20,8053
"2020","2020","2020","date",0,0,"1656753598","Aycliffe East","E05009031","2019 electoral ward",395,21,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8281,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753598d0d200d20100",21,8053
"2020","2020","2020","date",0,0,"1656753599","Aycliffe North and Middridge","E05009032","2019 electoral ward",395,22,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",10717,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753599d0d200d20100",22,8053
"2020","2020","2020","date",0,0,"1656753600","Aycliffe West","E05009033","2019 electoral ward",395,23,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7969,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753600d0d200d20100",23,8053
"2020","2020","2020","date",0,0,"1656753601","Barnard Castle East","E05009034","2019 electoral ward",395,24,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8532,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753601d0d200d20100",24,8053
"2020","2020","2020","date",0,0,"1656753602","Barnard Castle West","E05009035","2019 electoral ward",395,25,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8539,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753602d0d200d20100",25,8053
"2020","2020","2020","date",0,0,"1656753603","Belmont","E05009036","2019 electoral ward",395,26,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",14730,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753603d0d200d20100",26,8053
"2020","2020","2020","date",0,0,"1656753604","Benfieldside","E05009037","2019 electoral ward",395,27,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8200,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753604d0d200d20100",27,8053
"2020","2020","2020","date",0,0,"1656753605","Bishop Auckland Town","E05009038","2019 electoral ward",395,28,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7861,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753605d0d200d20100",28,8053
"2020","2020","2020","date",0,0,"1656753606","Bishop Middleham and Cornforth","E05009039","2019 electoral ward",395,29,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",3669,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753606d0d200d20100",29,8053
"2020","2020","2020","date",0,0,"1656753607","Blackhalls","E05009040","2019 electoral ward",395,30,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7871,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753607d0d200d20100",30,8053
"2020","2020","2020","date",0,0,"1656753608","Brandon","E05009041","2019 electoral ward",395,31,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",10300,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753608d0d200d20100",31,8053
"2020","2020","2020","date",0,0,"1656753609","Burnopfield and Dipton","E05009042","2019 electoral ward",395,32,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8193,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753609d0d200d20100",32,8053
"2020","2020","2020","date",0,0,"1656753610","Chester-le-Street East","E05009043","2019 electoral ward",395,33,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",3909,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753610d0d200d20100",33,8053
"2020","2020","2020","date",0,0,"1656753611","Chester-le-Street North","E05009044","2019 electoral ward",395,34,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",3899,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753611d0d200d20100",34,8053
"2020","2020","2020","date",0,0,"1656753612","Chester-le-Street South","E05009045","2019 electoral ward",395,35,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7516,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753612d0d200d20100",35,8053
"2020","2020","2020","date",0,0,"1656753613","Chester-le-Street West Central","E05009046","2019 electoral ward",395,36,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7931,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753613d0d200d20100",36,8053
"2020","2020","2020","date",0,0,"1656753614","Chilton","E05009047","2019 electoral ward",395,37,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",4441,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753614d0d200d20100",37,8053
"2020","2020","2020","date",0,0,"1656753615","Consett North","E05009048","2019 electoral ward",395,38,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7868,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753615d0d200d20100",38,8053
"2020","2020","2020","date",0,0,"1656753616","Consett South","E05009049","2019 electoral ward",395,39,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",5610,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753616d0d200d20100",39,8053
"2020","2020","2020","date",0,0,"1656753617","Coundon","E05009050","2019 electoral ward",395,40,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",4417,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753617d0d200d20100",40,8053
"2020","2020","2020","date",0,0,"1656753618","Coxhoe","E05009051","2019 electoral ward",395,41,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",12514,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753618d0d200d20100",41,8053
"2020","2020","2020","date",0,0,"1656753619","Craghead and South Moor","E05009052","2019 electoral ward",395,42,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8428,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753619d0d200d20100",42,8053
"2020","2020","2020","date",0,0,"1656753620","Crook","E05009053","2019 electoral ward",395,43,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",12374,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753620d0d200d20100",43,8053
"2020","2020","2020","date",0,0,"1656753621","Dawdon","E05009054","2019 electoral ward",395,44,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8826,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753621d0d200d20100",44,8053
"2020","2020","2020","date",0,0,"1656753622","Deerness","E05009055","2019 electoral ward",395,45,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",12803,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753622d0d200d20100",45,8053
"2020","2020","2020","date",0,0,"1656753623","Delves Lane","E05009056","2019 electoral ward",395,46,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8638,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753623d0d200d20100",46,8053
"2020","2020","2020","date",0,0,"1656753624","Deneside","E05009057","2019 electoral ward",395,47,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7085,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753624d0d200d20100",47,8053
"2020","2020","2020","date",0,0,"1656753625","Durham South","E05009058","2019 electoral ward",395,48,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",2200,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753625d0d200d20100",48,8053
"2020","2020","2020","date",0,0,"1656753626","Easington","E05009059","2019 electoral ward",395,49,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7629,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753626d0d200d20100",49,8053
"2020","2020","2020","date",0,0,"1656753627","Elvet and Gilesgate","E05009060","2019 electoral ward",395,50,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",12245,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753627d0d200d20100",50,8053
"2020","2020","2020","date",0,0,"1656753628","Esh and Witton Gilbert","E05009061","2019 electoral ward",395,51,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8172,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753628d0d200d20100",51,8053
"2020","2020","2020","date",0,0,"1656753629","Evenwood","E05009062","2019 electoral ward",395,52,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8208,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753629d0d200d20100",52,8053
"2020","2020","2020","date",0,0,"1656753630","Ferryhill","E05009063","2019 electoral ward",395,53,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",10798,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753630d0d200d20100",53,8053
"2020","2020","2020","date",0,0,"1656753631","Framwellgate and Newton Hall","E05009064","2019 electoral ward",395,54,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",14597,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753631d0d200d20100",54,8053
"2020","2020","2020","date",0,0,"1656753632","Horden","E05009065","2019 electoral ward",395,55,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7397,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753632d0d200d20100",55,8053
"2020","2020","2020","date",0,0,"1656753633","Lanchester","E05009066","2019 electoral ward",395,56,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7620,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753633d0d200d20100",56,8053
"2020","2020","2020","date",0,0,"1656753634","Leadgate and Medomsley","E05009067","2019 electoral ward",395,57,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8866,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753634d0d200d20100",57,8053
"2020","2020","2020","date",0,0,"1656753635","Lumley","E05009068","2019 electoral ward",395,58,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7280,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753635d0d200d20100",58,8053
"2020","2020","2020","date",0,0,"1656753636","Murton","E05009069","2019 electoral ward",395,59,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8017,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753636d0d200d20100",59,8053
"2020","2020","2020","date",0,0,"1656753637","Neville's Cross","E05009070","2019 electoral ward",395,60,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",16042,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753637d0d200d20100",60,8053
"2020","2020","2020","date",0,0,"1656753638","North Lodge","E05009071","2019 electoral ward",395,61,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",3464,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753638d0d200d20100",61,8053
"2020","2020","2020","date",0,0,"1656753639","Passfield","E05009072","2019 electoral ward",395,62,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",4338,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753639d0d200d20100",62,8053
"2020","2020","2020","date",0,0,"1656753640","Pelton","E05009073","2019 electoral ward",395,63,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",13062,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753640d0d200d20100",63,8053
"2020","2020","2020","date",0,0,"1656753641","Peterlee East","E05009074","2019 electoral ward",395,64,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7209,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753641d0d200d20100",64,8053
"2020","2020","2020","date",0,0,"1656753642","Peterlee West","E05009075","2019 electoral ward",395,65,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8187,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753642d0d200d20100",65,8053
"2020","2020","2020","date",0,0,"1656753643","Sacriston","E05009076","2019 electoral ward",395,66,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7697,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753643d0d200d20100",66,8053
"2020","2020","2020","date",0,0,"1656753644","Seaham","E05009077","2019 electoral ward",395,67,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7011,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753644d0d200d20100",67,8053
"2020","2020","2020","date",0,0,"1656753645","Sedgefield","E05009078","2019 electoral ward",395,68,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8239,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753645d0d200d20100",68,8053
"2020","2020","2020","date",0,0,"1656753646","Sherburn","E05009079","2019 electoral ward",395,69,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8500,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753646d0d200d20100",69,8053
"2020","2020","2020","date",0,0,"1656753647","Shildon and Dene Valley","E05009080","2019 electoral ward",395,70,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",13364,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753647d0d200d20100",70,8053
"2020","2020","2020","date",0,0,"1656753648","Shotton and South Hetton","E05009081","2019 electoral ward",395,71,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",9394,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753648d0d200d20100",71,8053
"2020","2020","2020","date",0,0,"1656753649","Spennymoor","E05009082","2019 electoral ward",395,72,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",11273,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753649d0d200d20100",72,8053
"2020","2020","2020","date",0,0,"1656753650","Stanley","E05009083","2019 electoral ward",395,73,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8968,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753650d0d200d20100",73,8053
"2020","2020","2020","date",0,0,"1656753651","Tanfield","E05009084","2019 electoral ward",395,74,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8057,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753651d0d200d20100",74,8053
"2020","2020","2020","date",0,0,"1656753652","Tow Law","E05009085","2019 electoral ward",395,75,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",4687,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753652d0d200d20100",75,8053
"2020","2020","2020","date",0,0,"1656753653","Trimdon and Thornley","E05009086","2019 electoral ward",395,76,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",13207,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753653d0d200d20100",76,8053
"2020","2020","2020","date",0,0,"1656753654","Tudhoe","E05009087","2019 electoral ward",395,77,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",9398,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753654d0d200d20100",77,8053
"2020","2020","2020","date",0,0,"1656753655","Weardale","E05009088","2019 electoral ward",395,78,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7980,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753655d0d200d20100",78,8053
"2020","2020","2020","date",0,0,"1656753656","West Auckland","E05009089","2019 electoral ward",395,79,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8821,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753656d0d200d20100",79,8053
"2020","2020","2020","date",0,0,"1656753657","Willington and Hunwick","E05009090","2019 electoral ward",395,80,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",9000,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753657d0d200d20100",80,8053
"2020","2020","2020","date",0,0,"1656753658","Wingate","E05009091","2019 electoral ward",395,81,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",4332,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753658d0d200d20100",81,8053
"2020","2020","2020","date",0,0,"1656753659","Woodhouse Close","E05009092","2019 electoral ward",395,82,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8542,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753659d0d200d20100",82,8053
"2020","2020","2020","date",0,0,"1656753516","Burn Valley","E05008942","2019 electoral ward",395,83,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8216,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753516d0d200d20100",83,8053
"2020","2020","2020","date",0,0,"1656753517","De Bruce","E05008943","2019 electoral ward",395,84,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8354,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753517d0d200d20100",84,8053
"2020","2020","2020","date",0,0,"1656753518","Fens and Rossmere","E05008944","2019 electoral ward",395,85,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8383,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753518d0d200d20100",85,8053
"2020","2020","2020","date",0,0,"1656753519","Foggy Furze","E05008945","2019 electoral ward",395,86,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8505,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753519d0d200d20100",86,8053
"2020","2020","2020","date",0,0,"1656753520","Hart","E05008946","2019 electoral ward",395,87,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",9436,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753520d0d200d20100",87,8053
"2020","2020","2020","date",0,0,"1656753521","Headland and Harbour","E05008947","2019 electoral ward",395,88,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",7431,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753521d0d200d20100",88,8053
"2020","2020","2020","date",0,0,"1656753522","Jesmond","E05008948","2019 electoral ward",395,89,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8244,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32320e0d1656753522d0d200d20100",89,8053
