dates_date,freq
Mar-16,q
Jun-16,q
Sep-16,q
Dec-16,q
Mar-17,q
Jun-17,q
Sep-17,q
Dec-17,q
Mar-18,q
Jun-18,q
Sep-18,q
Dec-18,q
Mar-19,q
Jun-19,q
Sep-19,q
Dec-19,q
Mar-20,q
Jun-20,q
Sep-20,q
Dec-20,q
Mar-21,q
Jun-21,q
Sep-21,q
Dec-21,q
Mar-22,q
Jun-22,q
Sep-22,q
Dec-22,q
Mar-23,q
