dates_date,freq
Feb-13,q
May-13,q
Aug-13,q
Nov-13,q
Feb-14,q
May-14,q
Aug-14,q
Nov-14,q
Feb-15,q
May-15,q
Aug-15,q
Nov-15,q
Feb-16,q
May-16,q
Aug-16,q
Nov-16,q
Feb-17,q
May-17,q
Aug-17,q
Nov-17,q
Feb-18,q
May-18,q
Aug-18,q
Nov-18,q
Feb-19,q
May-19,q
Aug-19,q
Nov-19,q
Feb-20,q
May-20,q
Aug-20,q
Nov-20,q
Feb-21,q
May-21,q
