dates_date,freq
May-18,q
Aug-18,q
Nov-18,q
Feb-19,q
May-19,q
Aug-19,q
Nov-19,q
Feb-20,q
May-20,q
Aug-20,q
Nov-20,q
Feb-21,q
May-21,q
Aug-21,q
Nov-21,q
Feb-22,q
May-22,q
Aug-22,q
Nov-22,q
