dates_date,freq
March 2016,q
June 2016,q
September 2016,q
December 2016,q
March 2017,q
June 2017,q
September 2017,q
December 2017,q
March 2018,q
June 2018,q
September 2018,q
December 2018,q
March 2019,q
June 2019,q
September 2019,q
December 2019,q
March 2020,q
June 2020,q
September 2020,q
December 2020,q
March 2021,q
June 2021,q
September 2021,q
December 2021,q
March 2022,q
June 2022,q
September 2022,q
December 2022,q
