geography_code,Number of persons,number_of_children,pensioners,working_age
E06000057,321558.0,13562.0,9849.0,15040.0
E08000021,298264.0,18138.0,10683.0,28488.0
E08000022,209151.0,9239.0,7188.0,8857.0
E47000011,828973.0,,,
