dates_date,freq
Nov-08,q
Feb-09,q
May-09,q
Aug-09,q
Nov-09,q
Feb-10,q
May-10,q
Aug-10,q
Nov-10,q
Feb-11,q
May-11,q
Aug-11,q
Nov-11,q
Feb-12,q
May-12,q
Aug-12,q
Nov-12,q
Feb-13,q
May-13,q
Aug-13,q
Nov-13,q
Feb-14,q
May-14,q
Aug-14,q
Nov-14,q
Feb-15,q
May-15,q
Aug-15,q
Nov-15,q
Feb-16,q
May-16,q
Aug-16,q
Nov-16,q
Feb-17,q
May-17,q
Aug-17,q
Nov-17,q
Feb-18,q
