dates_date,freq
Apr-19,m
May-19,m
Jun-19,m
Jul-19,m
Aug-19,m
Sep-19,m
Oct-19,m
Nov-19,m
Dec-19,m
Jan-20,m
Feb-20,m
Mar-20,m
Apr-20,m
May-20,m
Jun-20,m
Jul-20,m
Aug-20,m
Sep-20,m
Oct-20,m
Nov-20,m
Dec-20,m
Jan-21,m
Feb-21,m
Mar-21,m
Apr-21,m
May-21,m
Jun-21,m
Jul-21,m
Aug-21,m
Sep-21,m
Oct-21,m
Nov-21,m
Dec-21,m
Jan-22,m
Feb-22,m
Mar-22,m
Apr-22,m
May-22,m
Jun-22,m
Jul-22,m
Aug-22,m
Sep-22,m
Oct-22,m
Nov-22,m
Dec-22,m
Jan-23,m
Feb-23,m
