date,gender_code,gender_name,age_code,age_name,variable_code,variable_name,geography_code,geography_name,geography_type,value
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000123,Preston,lad22,147617
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000124,Ribble Valley,lad22,61907
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000125,Rossendale,lad22,71010
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000126,South Ribble,lad22,111204
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000127,West Lancashire,lad22,117125
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000128,Wyre,lad22,112457
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000011,Knowsley,lad22,154974
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000012,Liverpool,lad22,484488
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000014,Sefton,lad22,279692
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000013,St. Helens,lad22,183391
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000015,Wirral,lad22,320600
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000011,East Riding of Yorkshire,lad22,343143
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000010,"Kingston upon Hull, City of",lad22,266463
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000012,North East Lincolnshire,lad22,157197
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000013,North Lincolnshire,lad22,169940
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000014,York,lad22,201672
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000163,Craven,lad22,57090
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000164,Hambleton,lad22,91037
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000165,Harrogate,lad22,164105
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000166,Richmondshire,lad22,50358
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000167,Ryedale,lad22,54897
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000168,Scarborough,lad22,108959
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000169,Selby,lad22,92401
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000016,Barnsley,lad22,244893
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000017,Doncaster,lad22,308705
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000018,Rotherham,lad22,266183
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000019,Sheffield,lad22,554401
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000032,Bradford,lad22,546976
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000033,Calderdale,lad22,206818
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000034,Kirklees,lad22,433355
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000035,Leeds,lad22,809036
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000036,Wakefield,lad22,353802
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000015,Derby,lad22,261136
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000016,Leicester,lad22,366018
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000018,Nottingham,lad22,319566
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000017,Rutland,lad22,41381
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000032,Amber Valley,lad22,126489
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000033,Bolsover,lad22,80476
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000034,Chesterfield,lad22,103672
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000035,Derbyshire Dales,lad22,71681
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000036,Erewash,lad22,113047
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000037,High Peak,lad22,91104
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000038,North East Derbyshire,lad22,102315
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000039,South Derbyshire,lad22,108063
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000129,Blaby,lad22,103271
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000130,Charnwood,lad22,182817
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000131,Harborough,lad22,98287
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000132,Hinckley and Bosworth,lad22,113660
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000133,Melton,lad22,51773
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000134,North West Leicestershire,lad22,105011
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000135,Oadby and Wigston,lad22,57753
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000136,Boston,lad22,70798
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000137,East Lindsey,lad22,142951
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000138,Lincoln,lad22,102330
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000139,North Kesteven,lad22,118553
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000140,South Holland,lad22,95485
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000141,South Kesteven,lad22,143787
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000142,West Lindsey,lad22,95570
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000170,Ashfield,lad22,126372
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000171,Bassetlaw,lad22,118351
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000172,Broxtowe,lad22,110813
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000173,Gedling,lad22,117298
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000174,Mansfield,lad22,110602
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000175,Newark and Sherwood,lad22,123383
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000176,Rushcliffe,lad22,119438
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000061,North Northamptonshire,lad22,360381
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000062,West Northamptonshire,lad22,426462
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000019,"Herefordshire, County of",lad22,187557
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000051,Shropshire,lad22,324716
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000021,Stoke-on-Trent,lad22,258037
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000020,Telford and Wrekin,lad22,185842
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000192,Cannock Chase,lad22,100590
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000193,East Staffordshire,lad22,124477
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000194,Lichfield,lad22,106909
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000195,Newcastle-under-Lyme,lad22,123025
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000196,South Staffordshire,lad22,110793
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000197,Stafford,lad22,137231
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000198,Staffordshire Moorlands,lad22,95993
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000199,Tamworth,lad22,78838
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000218,North Warwickshire,lad22,65340
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000219,Nuneaton and Bedworth,lad22,134291
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000220,Rugby,lad22,114829
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000221,Stratford-on-Avon,lad22,135964
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000222,Warwick,lad22,148729
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000025,Birmingham,lad22,1142494
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000026,Coventry,lad22,343320
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000027,Dudley,lad22,323581
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000028,Sandwell,lad22,341729
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000029,Solihull,lad22,216666
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000030,Walsall,lad22,284306
2021,0,Total,200,All Ages,n_persons,Number of persons,E08000031,Wolverhampton,lad22,264036
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000234,Bromsgrove,lad22,99475
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000235,Malvern Hills,lad22,79973
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000236,Redditch,lad22,86996
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000237,Worcester,lad22,103617
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000238,Wychavon,lad22,133100
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000239,Wyre Forest,lad22,101786
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000055,Bedford,lad22,185761
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000056,Central Bedfordshire,lad22,295541
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000032,Luton,lad22,224826
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000031,Peterborough,lad22,216349
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000033,Southend-on-Sea,lad22,180601
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000034,Thurrock,lad22,175902
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000008,Cambridge,lad22,144714
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000009,East Cambridgeshire,lad22,88145
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000010,Fenland,lad22,102742
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000011,Huntingdonshire,lad22,181804
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000012,South Cambridgeshire,lad22,163002
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000066,Basildon,lad22,187659
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000067,Braintree,lad22,155710
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000068,Brentwood,lad22,77103
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000069,Castle Point,lad22,89708
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000070,Chelmsford,lad22,181763
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000071,Colchester,lad22,192424
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000072,Epping Forest,lad22,134909
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000073,Harlow,lad22,93374
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000074,Maldon,lad22,66627
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000075,Rochford,lad22,86186
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000076,Tendring,lad22,148934
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000077,Uttlesford,lad22,91948
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000095,Broxbourne,lad22,99138
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000096,Dacorum,lad22,155217
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000242,East Hertfordshire,lad22,150687
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000098,Hertsmere,lad22,108105
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000099,North Hertfordshire,lad22,133571
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000240,St Albans,lad22,148641
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000243,Stevenage,lad22,89320
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000102,Three Rivers,lad22,93952
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000103,Watford,lad22,102451
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000241,Welwyn Hatfield,lad22,119538
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000143,Breckland,lad22,142164
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000144,Broadland,lad22,132247
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000145,Great Yarmouth,lad22,100146
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000146,King's Lynn and West Norfolk,lad22,154910
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000147,North Norfolk,lad22,103257
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000148,Norwich,lad22,143118
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000149,South Norfolk,lad22,142527
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000200,Babergh,lad22,92723
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000202,Ipswich,lad22,139614
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000203,Mid Suffolk,lad22,103417
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000244,East Suffolk,lad22,246801
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000245,West Suffolk,lad22,180820
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000007,Camden,lad22,210390
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000001,City of London,lad22,8618
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000012,Hackney,lad22,259956
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000013,Hammersmith and Fulham,lad22,183295
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000014,Haringey,lad22,264130
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000019,Islington,lad22,216767
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000020,Kensington and Chelsea,lad22,143940
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000022,Lambeth,lad22,317498
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000023,Lewisham,lad22,299810
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000025,Newham,lad22,350626
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000028,Southwark,lad22,306374
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000030,Tower Hamlets,lad22,312273
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000032,Wandsworth,lad22,328367
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000033,Westminster,lad22,205087
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000002,Barking and Dagenham,lad22,218534
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000003,Barnet,lad22,388639
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000004,Bexley,lad22,246543
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000005,Brent,lad22,338918
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000006,Bromley,lad22,329830
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000008,Croydon,lad22,390506
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000009,Ealing,lad22,366127
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000010,Enfield,lad22,329601
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000011,Greenwich,lad22,289254
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000015,Harrow,lad22,260987
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000016,Havering,lad22,262022
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000017,Hillingdon,lad22,304792
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000018,Hounslow,lad22,287940
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000021,Kingston upon Thames,lad22,167845
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000024,Merton,lad22,215324
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000026,Redbridge,lad22,309836
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000027,Richmond upon Thames,lad22,195232
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000029,Sutton,lad22,209517
2021,0,Total,200,All Ages,n_persons,Number of persons,E09000031,Waltham Forest,lad22,278050
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000036,Bracknell Forest,lad22,125174
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000043,Brighton and Hove,lad22,276334
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000046,Isle of Wight,lad22,140889
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000035,Medway,lad22,279827
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000042,Milton Keynes,lad22,288201
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000044,Portsmouth,lad22,206828
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000038,Reading,lad22,173170
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000039,Slough,lad22,158289
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000045,Southampton,lad22,247256
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000037,West Berkshire,lad22,161865
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000040,Windsor and Maidenhead,lad22,153921
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000041,Wokingham,lad22,178169
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000060,Buckinghamshire,lad22,555257
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000061,Eastbourne,lad22,101593
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000062,Hastings,lad22,90959
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000063,Lewes,lad22,100194
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000064,Rother,lad22,93429
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000065,Wealden,lad22,160749
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000084,Basingstoke and Deane,lad22,185656
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000085,East Hampshire,lad22,126199
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000086,Eastleigh,lad22,136974
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000087,Fareham,lad22,114993
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000088,Gosport,lad22,82178
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000089,Hart,lad22,100293
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000090,Havant,lad22,124470
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000091,New Forest,lad22,176262
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000092,Rushmoor,lad22,100068
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000093,Test Valley,lad22,131190
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000094,Winchester,lad22,127916
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000105,Ashford,lad22,133178
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000106,Canterbury,lad22,156554
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000107,Dartford,lad22,116777
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000108,Dover,lad22,116595
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000109,Gravesham,lad22,106838
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000110,Maidstone,lad22,176712
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000111,Sevenoaks,lad22,120841
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000112,Folkestone and Hythe,lad22,110056
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000113,Swale,lad22,152223
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000114,Thanet,lad22,140678
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000115,Tonbridge and Malling,lad22,132386
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000116,Tunbridge Wells,lad22,115681
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000177,Cherwell,lad22,161837
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000178,Oxford,lad22,160021
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000179,South Oxfordshire,lad22,150024
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000180,Vale of White Horse,lad22,139487
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000181,West Oxfordshire,lad22,115161
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000207,Elmbridge,lad22,139369
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000208,Epsom and Ewell,lad22,80998
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000209,Guildford,lad22,143929
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000210,Mole Valley,lad22,87608
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000211,Reigate and Banstead,lad22,151423
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000212,Runnymede,lad22,87739
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000213,Spelthorne,lad22,102995
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000214,Surrey Heath,lad22,90645
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000215,Tandridge,lad22,88143
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000216,Waverley,lad22,128878
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000217,Woking,lad22,103889
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000223,Adur,lad22,64626
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000224,Arun,lad22,165225
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000225,Chichester,lad22,124531
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000226,Crawley,lad22,118580
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000227,Horsham,lad22,147487
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000228,Mid Sussex,lad22,152949
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000229,Worthing,lad22,111657
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000022,Bath and North East Somerset,lad22,192423
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000023,"Bristol, City of",lad22,471117
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000052,Cornwall,lad22,572010
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000053,Isles of Scilly,lad22,2271
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000024,North Somerset,lad22,217399
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000026,Plymouth,lad22,264727
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000025,South Gloucestershire,lad22,290736
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000030,Swindon,lad22,233713
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000027,Torbay,lad22,139446
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000054,Wiltshire,lad22,513411
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000040,East Devon,lad22,152120
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000041,Exeter,lad22,129307
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000042,Mid Devon,lad22,83186
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000043,North Devon,lad22,99435
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000044,South Hams,lad22,89213
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000045,Teignbridge,lad22,135216
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000046,Torridge,lad22,68475
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000047,West Devon,lad22,57488
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000058,"Bournemouth, Christchurch and Poole",lad22,400109
2021,0,Total,200,All Ages,n_persons,Number of persons,E06000059,Dorset,lad22,381292
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000078,Cheltenham,lad22,118866
2021,0,Total,200,All Ages,n_persons,Number of persons,E07000079,Cotswold,lad22,91125
