,Number of persons,number_of_children,pensioners,working_age,direct_parents
E05014171,,,,,[]
E05014175,,,,,[]
E05014181,,,,,[]
E05014182,,,,,[]
E05014186,,,,,[]
E05014193,,,,,[]
E05014198,,,,,[]
E05014200,,,,,[]
E05014201,,,,,[]
E05014206,,,,,[]
E05014207,,,,,[]
E05014208,,,,,[]
E05014209,,,,,[]
E05014210,,,,,[]
E05014212,,,,,[]
E05014215,,,,,[]
E07000026,96384.0,3549.0,2870.0,4185.0,['E10000006']
