geography_code,Number of persons,number_of_children,pensioners,working_age,direct_parents
E05010935,10787.0,,,,[]
E05010936,9812.0,,,,[]
E05010937,10950.0,,,,[]
E05010938,11455.0,,,,[]
E05010939,10511.0,,,,[]
E05010940,10159.0,,,,[]
E05010941,10329.0,,,,[]
E05010942,9172.0,,,,[]
E05010943,10424.0,,,,[]
E05010944,9483.0,,,,[]
E05010945,9044.0,,,,[]
E05010946,11255.0,,,,[]
E05010947,9647.0,,,,[]
E05010948,9216.0,,,,[]
E05010949,10208.0,,,,[]
E08000011,154974.0,8891.0,7107.0,10472.0,['E47000004']
