DATE,GEOGRAPHY_CODE,GEOGRAPHY_NAME,TENURE,VALUE
1981,E06000047,County Durham,Other,9112
1981,E06000047,County Durham,Owner occupied,81292
1981,E06000047,County Durham,Private rented,4841
1981,E06000047,County Durham,Social rented,88758
1981,E06000049,Cheshire East,All tenures,116904
1981,E06000049,Cheshire East,Other,7503
1981,E06000049,Cheshire East,Owner occupied,79676
1981,E06000049,Cheshire East,Private rented,2398
1981,E06000049,Cheshire East,Social rented,27327
1981,E06000050,Cheshire West and Chester,All tenures,107215
1981,E06000050,Cheshire West and Chester,Other,7099
1981,E06000050,Cheshire West and Chester,Owner occupied,66300
1981,E06000050,Cheshire West and Chester,Private rented,2146
1981,E06000050,Cheshire West and Chester,Social rented,31670
1981,E06000057,Northumberland,All tenures,107343
1981,E06000057,Northumberland,Other,10331
1981,E06000057,Northumberland,Owner occupied,49857
1981,E06000057,Northumberland,Private rented,7012
1981,E06000057,Northumberland,Social rented,40143
1981,E07000026,Allerdale,All tenures,33862
1981,E07000026,Allerdale,Other,2688
1981,E07000026,Allerdale,Owner occupied,18240
1981,E07000026,Allerdale,Private rented,902
1981,E07000026,Allerdale,Social rented,12032
1981,E07000027,Barrow-in-Furness,All tenures,26595
1981,E07000027,Barrow-in-Furness,Other,1936
1981,E07000027,Barrow-in-Furness,Owner occupied,19129
1981,E07000027,Barrow-in-Furness,Private rented,218
1981,E07000027,Barrow-in-Furness,Social rented,5312
1981,E07000028,Carlisle,All tenures,36643
1981,E07000028,Carlisle,Other,2581
1981,E07000028,Carlisle,Owner occupied,19168
1981,E07000028,Carlisle,Private rented,1022
1981,E07000028,Carlisle,Social rented,13872
1981,E07000029,Copeland,All tenures,24555
1981,E07000029,Copeland,Other,1557
1981,E07000029,Copeland,Owner occupied,11132
1981,E07000029,Copeland,Private rented,764
1981,E07000029,Copeland,Social rented,11102
1981,E07000030,Eden,All tenures,15114
1981,E07000030,Eden,Other,2029
1981,E07000030,Eden,Owner occupied,8599
1981,E07000030,Eden,Private rented,1224
1981,E07000030,Eden,Social rented,3262
1981,E07000031,South Lakeland,All tenures,34396
1981,E07000031,South Lakeland,Other,3898
1981,E07000031,South Lakeland,Owner occupied,21987
1981,E07000031,South Lakeland,Private rented,1427
1981,E07000031,South Lakeland,Social rented,7084
1981,E07000117,Burnley,All tenures,34088
1981,E07000117,Burnley,Other,1840
1981,E07000117,Burnley,Owner occupied,23626
1981,E07000117,Burnley,Private rented,278
1981,E07000117,Burnley,Social rented,8344
1981,E07000118,Chorley,All tenures,31829
1981,E07000118,Chorley,Other,1373
1981,E07000118,Chorley,Owner occupied,24072
1981,E07000118,Chorley,Private rented,476
1981,E07000118,Chorley,Social rented,5908
1981,E07000119,Fylde,All tenures,25752
1981,E07000119,Fylde,Other,2889
1981,E07000119,Fylde,Owner occupied,19185
1981,E07000119,Fylde,Private rented,623
1981,E07000119,Fylde,Social rented,3055
1981,E07000120,Hyndburn,All tenures,29306
1981,E07000120,Hyndburn,Other,1518
1981,E07000120,Hyndburn,Owner occupied,22842
1981,E07000120,Hyndburn,Private rented,242
1981,E07000120,Hyndburn,Social rented,4704
1981,E07000121,Lancaster,All tenures,44653
1981,E07000121,Lancaster,Other,4550
1981,E07000121,Lancaster,Owner occupied,32858
1981,E07000121,Lancaster,Private rented,777
1981,E07000121,Lancaster,Social rented,6468
1981,E07000122,Pendle,All tenures,32731
1981,E07000122,Pendle,Other,1934
1981,E07000122,Pendle,Owner occupied,24731
1981,E07000122,Pendle,Private rented,223
1981,E07000122,Pendle,Social rented,5843
1981,E07000123,Preston,All tenures,44716
1981,E07000123,Preston,Other,3584
1981,E07000123,Preston,Owner occupied,27681
1981,E07000123,Preston,Private rented,629
1981,E07000123,Preston,Social rented,12822
1981,E07000124,Ribble Valley,All tenures,18016
1981,E07000124,Ribble Valley,Other,1274
1981,E07000124,Ribble Valley,Owner occupied,13717
1981,E07000124,Ribble Valley,Private rented,790
1981,E07000124,Ribble Valley,Social rented,2235
1981,E07000125,Rossendale,All tenures,23812
1981,E07000125,Rossendale,Other,1213
1981,E07000125,Rossendale,Owner occupied,15326
1981,E07000125,Rossendale,Private rented,252
1981,E07000125,Rossendale,Social rented,7021
1981,E07000126,South Ribble,All tenures,33809
1981,E07000126,South Ribble,Other,1072
1981,E07000126,South Ribble,Owner occupied,26042
1981,E07000126,South Ribble,Private rented,384
1981,E07000126,South Ribble,Social rented,6311
1981,E07000127,West Lancashire,All tenures,35609
1981,E07000127,West Lancashire,Other,1718
1981,E07000127,West Lancashire,Owner occupied,21381
1981,E07000127,West Lancashire,Private rented,609
1981,E07000127,West Lancashire,Social rented,11901
1981,E07000128,Wyre,All tenures,36642
1981,E07000128,Wyre,Other,2310
1981,E07000128,Wyre,Owner occupied,29380
1981,E07000128,Wyre,Private rented,526
1981,E07000128,Wyre,Social rented,4426
1981,E07000163,Craven,All tenures,17455
1981,E07000163,Craven,Other,1810
1981,E07000163,Craven,Owner occupied,12299
1981,E07000163,Craven,Private rented,765
1981,E07000163,Craven,Social rented,2581
1981,E07000164,Hambleton,All tenures,25784
1981,E07000164,Hambleton,Other,2637
1981,E07000164,Hambleton,Owner occupied,15821
1981,E07000164,Hambleton,Private rented,1897
1981,E07000164,Hambleton,Social rented,5429
1981,E07000165,Harrogate,All tenures,49205
1981,E07000165,Harrogate,Other,5889
1981,E07000165,Harrogate,Owner occupied,33257
1981,E07000165,Harrogate,Private rented,2277
1981,E07000165,Harrogate,Social rented,7782
1981,E07000166,Richmondshire,All tenures,13887
1981,E07000166,Richmondshire,Other,1665
1981,E07000166,Richmondshire,Owner occupied,6858
1981,E07000166,Richmondshire,Private rented,2230
1981,E07000166,Richmondshire,Social rented,3134
1981,E07000167,Ryedale,All tenures,16270
1981,E07000167,Ryedale,Other,2364
1981,E07000167,Ryedale,Owner occupied,9170
1981,E07000167,Ryedale,Private rented,1430
1981,E07000167,Ryedale,Social rented,3306
1981,E07000168,Scarborough,All tenures,38297
1981,E07000168,Scarborough,Other,4144
1981,E07000168,Scarborough,Owner occupied,24810
1981,E07000168,Scarborough,Private rented,952
1981,E07000168,Scarborough,Social rented,8391
1981,E07000169,Selby,All tenures,20609
1981,E07000169,Selby,Other,1417
1981,E07000169,Selby,Owner occupied,13008
1981,E07000169,Selby,Private rented,935
1981,E07000169,Selby,Social rented,5249
1981,E08000001,Bolton,All tenures,95196
1981,E08000001,Bolton,Other,4117
1981,E08000001,Bolton,Owner occupied,62849
1981,E08000001,Bolton,Private rented,663
1981,E08000001,Bolton,Social rented,27567
1981,E08000002,Bury,All tenures,63297
1981,E08000002,Bury,Other,2843
1981,E08000002,Bury,Owner occupied,45073
1981,E08000002,Bury,Private rented,503
1981,E08000002,Bury,Social rented,14878
1981,E08000003,Manchester,All tenures,163942
1981,E08000003,Manchester,Other,19745
1981,E08000003,Manchester,Owner occupied,58958
1981,E08000003,Manchester,Private rented,1516
1981,E08000003,Manchester,Social rented,83723
1981,E08000004,Oldham,All tenures,81076
1981,E08000004,Oldham,Other,4060
1981,E08000004,Oldham,Owner occupied,49857
1981,E08000004,Oldham,Private rented,577
1981,E08000004,Oldham,Social rented,26582
1981,E08000005,Rochdale,All tenures,74368
1981,E08000005,Rochdale,Other,3863
1981,E08000005,Rochdale,Owner occupied,41552
1981,E08000005,Rochdale,Private rented,580
1981,E08000005,Rochdale,Social rented,28373
1981,E08000006,Salford,All tenures,89550
1981,E08000006,Salford,Other,6171
1981,E08000006,Salford,Owner occupied,37647
1981,E08000006,Salford,Private rented,804
1981,E08000006,Salford,Social rented,44928
1981,E08000007,Stockport,All tenures,105298
1981,E08000007,Stockport,Other,7030
1981,E08000007,Stockport,Owner occupied,75238
1981,E08000007,Stockport,Private rented,762
1981,E08000007,Stockport,Social rented,22268
1981,E08000008,Tameside,All tenures,79735
1981,E08000008,Tameside,Other,4787
1981,E08000008,Tameside,Owner occupied,46748
1981,E08000008,Tameside,Private rented,610
1981,E08000008,Tameside,Social rented,27590
1981,E08000009,Trafford,All tenures,80196
1981,E08000009,Trafford,Other,7297
1981,E08000009,Trafford,Owner occupied,52739
1981,E08000009,Trafford,Private rented,673
1981,E08000009,Trafford,Social rented,19487
1981,E08000010,Wigan,All tenures,110921
1981,E08000010,Wigan,Other,5473
1981,E08000010,Wigan,Owner occupied,67906
1981,E08000010,Wigan,Private rented,779
1981,E08000010,Wigan,Social rented,36763
1981,E08000011,Knowsley,All tenures,54829
1981,E08000011,Knowsley,Other,1742
1981,E08000011,Knowsley,Owner occupied,17219
1981,E08000011,Knowsley,Private rented,372
1981,E08000011,Knowsley,Social rented,35496
1981,E08000012,Liverpool,All tenures,180508
1981,E08000012,Liverpool,Other,24440
1981,E08000012,Liverpool,Owner occupied,73260
1981,E08000012,Liverpool,Private rented,1565
1981,E08000012,Liverpool,Social rented,81243
1981,E08000013,St. Helens,All tenures,65962
1981,E08000013,St. Helens,Other,4267
1981,E08000013,St. Helens,Owner occupied,38203
1981,E08000013,St. Helens,Private rented,604
1981,E08000013,St. Helens,Social rented,22888
1981,E08000014,Sefton,All tenures,104942
1981,E08000014,Sefton,Other,12022
1981,E08000014,Sefton,Owner occupied,68926
1981,E08000014,Sefton,Private rented,1057
1981,E08000014,Sefton,Social rented,22937
1981,E08000015,Wirral,All tenures,122365
1981,E08000015,Wirral,Other,14397
1981,E08000015,Wirral,Owner occupied,77588
1981,E08000015,Wirral,Private rented,961
1981,E08000015,Wirral,Social rented,29419
1981,E08000016,Barnsley,All tenures,81015
1981,E08000016,Barnsley,Other,6501
1981,E08000016,Barnsley,Owner occupied,37913
1981,E08000016,Barnsley,Private rented,1412
1981,E08000016,Barnsley,Social rented,35189
1981,E08000017,Doncaster,All tenures,102067
1981,E08000017,Doncaster,Other,7973
1981,E08000017,Doncaster,Owner occupied,54275
1981,E08000017,Doncaster,Private rented,2038
1981,E08000017,Doncaster,Social rented,37781
1981,E08000018,Rotherham,All tenures,88828
1981,E08000018,Rotherham,Other,5985
1981,E08000018,Rotherham,Owner occupied,40799
1981,E08000018,Rotherham,Private rented,1373
1981,E08000018,Rotherham,Social rented,40671
1981,E08000019,Sheffield,All tenures,203075
1981,E08000019,Sheffield,Other,16029
1981,E08000019,Sheffield,Owner occupied,90355
1981,E08000019,Sheffield,Private rented,1871
1981,E08000019,Sheffield,Social rented,94820
1981,E08000021,Newcastle upon Tyne,All tenures,105216
1981,E08000021,Newcastle upon Tyne,Other,12034
1981,E08000021,Newcastle upon Tyne,Owner occupied,40958
1981,E08000021,Newcastle upon Tyne,Private rented,984
1981,E08000021,Newcastle upon Tyne,Social rented,51240
1981,E08000022,North Tyneside,All tenures,74794
1981,E08000022,North Tyneside,Other,7233
1981,E08000022,North Tyneside,Owner occupied,33598
1981,E08000022,North Tyneside,Private rented,620
1981,E08000022,North Tyneside,Social rented,33343
1981,E08000023,South Tyneside,All tenures,59317
1981,E08000023,South Tyneside,Other,4269
1981,E08000023,South Tyneside,Owner occupied,18690
1981,E08000023,South Tyneside,Private rented,627
1981,E08000023,South Tyneside,Social rented,35731
1981,E08000024,Sunderland,All tenures,105154
1981,E08000024,Sunderland,Other,4177
1981,E08000024,Sunderland,Owner occupied,40012
1981,E08000024,Sunderland,Private rented,1376
1981,E08000024,Sunderland,Social rented,59589
1981,E08000032,Bradford,All tenures,163654
1981,E08000032,Bradford,Other,12256
1981,E08000032,Bradford,Owner occupied,108961
1981,E08000032,Bradford,Private rented,1315
1981,E08000032,Bradford,Social rented,41122
1981,E08000033,Calderdale,All tenures,71833
1981,E08000033,Calderdale,Other,4981
1981,E08000033,Calderdale,Owner occupied,48862
1981,E08000033,Calderdale,Private rented,789
1981,E08000033,Calderdale,Social rented,17201
1981,E08000034,Kirklees,All tenures,135894
1981,E08000034,Kirklees,Other,10655
1981,E08000034,Kirklees,Owner occupied,86938
1981,E08000034,Kirklees,Private rented,1376
1981,E08000034,Kirklees,Social rented,36925
1981,E08000035,Leeds,All tenures,262605
1981,E08000035,Leeds,Other,20645
1981,E08000035,Leeds,Owner occupied,140483
1981,E08000035,Leeds,Private rented,2695
1981,E08000035,Leeds,Social rented,98782
1981,E08000036,Wakefield,All tenures,112266
1981,E08000036,Wakefield,Other,7171
1981,E08000036,Wakefield,Owner occupied,55316
1981,E08000036,Wakefield,Private rented,2125
1981,E08000036,Wakefield,Social rented,47654
1981,E08000037,Gateshead,All tenures,78927
1981,E08000037,Gateshead,Other,7384
1981,E08000037,Gateshead,Owner occupied,30523
1981,E08000037,Gateshead,Private rented,616
1981,E08000037,Gateshead,Social rented,40404
1991,E06000001,Hartlepool,All tenures,35155
1991,E06000001,Hartlepool,Owner occupied,22289
1991,E06000001,Hartlepool,Private rented,1833
1991,E06000001,Hartlepool,Social rented,11033
1991,E06000002,Middlesbrough,All tenures,54378
1991,E06000002,Middlesbrough,Owner occupied,33287
1991,E06000002,Middlesbrough,Private rented,3015
1991,E06000002,Middlesbrough,Social rented,18076
1991,E06000003,Redcar and Cleveland,All tenures,56590
1991,E06000003,Redcar and Cleveland,Owner occupied,38815
1991,E06000003,Redcar and Cleveland,Private rented,2886
1991,E06000003,Redcar and Cleveland,Social rented,14889
1991,E06000004,Stockton-on-Tees,All tenures,67279
1991,E06000004,Stockton-on-Tees,Owner occupied,46260
1991,E06000004,Stockton-on-Tees,Private rented,3082
1991,E06000004,Stockton-on-Tees,Social rented,17937
1991,E06000005,Darlington,All tenures,39804
1991,E06000005,Darlington,Owner occupied,28466
1991,E06000005,Darlington,Private rented,2767
1991,E06000005,Darlington,Social rented,8571
1991,E06000006,Halton,All tenures,45685
1991,E06000006,Halton,Owner occupied,28776
1991,E06000006,Halton,Private rented,1760
1991,E06000006,Halton,Social rented,15149
1991,E06000007,Warrington,All tenures,70732
1991,E06000007,Warrington,Owner occupied,52084
1991,E06000007,Warrington,Private rented,2899
1991,E06000007,Warrington,Social rented,15749
1991,E06000008,Blackburn with Darwen,All tenures,51116
1991,E06000008,Blackburn with Darwen,Owner occupied,35646
1991,E06000008,Blackburn with Darwen,Private rented,2403
1991,E06000008,Blackburn with Darwen,Social rented,13067
1991,E06000009,Blackpool,All tenures,59576
1991,E06000009,Blackpool,Owner occupied,46456
1991,E06000009,Blackpool,Private rented,6461
1991,E06000009,Blackpool,Social rented,6659
1991,E06000010,"Kingston upon Hull, City of",All tenures,102640
1991,E06000010,"Kingston upon Hull, City of",Owner occupied,50918
1991,E06000010,"Kingston upon Hull, City of",Private rented,9950
1991,E06000010,"Kingston upon Hull, City of",Social rented,41772
1991,E06000011,East Riding of Yorkshire,All tenures,114800
1991,E06000011,East Riding of Yorkshire,Owner occupied,89352
1991,E06000011,East Riding of Yorkshire,Private rented,10286
1991,E06000011,East Riding of Yorkshire,Social rented,15162
1991,E06000012,North East Lincolnshire,All tenures,61748
1991,E06000012,North East Lincolnshire,Owner occupied,46751
1991,E06000012,North East Lincolnshire,Private rented,4043
1991,E06000012,North East Lincolnshire,Social rented,10954
1991,E06000013,North Lincolnshire,All tenures,58251
1991,E06000013,North Lincolnshire,Owner occupied,41738
1991,E06000013,North Lincolnshire,Private rented,3933
1991,E06000013,North Lincolnshire,Social rented,12580
1991,E06000014,York,All tenures,67619
1991,E06000014,York,Owner occupied,49564
1991,E06000014,York,Private rented,5685
1991,E06000014,York,Social rented,12370
1991,E06000047,County Durham,All tenures,197494
1991,E06000047,County Durham,Owner occupied,120025
1991,E06000047,County Durham,Private rented,10044
1991,E06000047,County Durham,Social rented,67425
1991,E06000049,Cheshire East,All tenures,133162
1991,E06000049,Cheshire East,Owner occupied,102829
1991,E06000049,Cheshire East,Private rented,8697
1991,E06000049,Cheshire East,Social rented,21636
1991,E06000050,Cheshire West and Chester,All tenures,119643
1991,E06000050,Cheshire West and Chester,Owner occupied,86828
1991,E06000050,Cheshire West and Chester,Private rented,8328
1991,E06000050,Cheshire West and Chester,Social rented,24487
1991,E06000057,Northumberland,All tenures,121342
1991,E06000057,Northumberland,Owner occupied,75542
1991,E06000057,Northumberland,Private rented,12633
1991,E06000057,Northumberland,Social rented,33167
1991,E07000026,Allerdale,All tenures,37519
1991,E07000026,Allerdale,Owner occupied,24879
1991,E07000026,Allerdale,Private rented,2958
1991,E07000026,Allerdale,Social rented,9682
1991,E07000027,Barrow-in-Furness,All tenures,29242
1991,E07000027,Barrow-in-Furness,Owner occupied,22975
1991,E07000027,Barrow-in-Furness,Private rented,2086
1991,E07000027,Barrow-in-Furness,Social rented,4181
1991,E07000028,Carlisle,All tenures,40501
1991,E07000028,Carlisle,Owner occupied,27375
1991,E07000028,Carlisle,Private rented,3194
1991,E07000028,Carlisle,Social rented,9932
1991,E07000029,Copeland,All tenures,27494
1991,E07000029,Copeland,Owner occupied,18023
1991,E07000029,Copeland,Private rented,1601
1991,E07000029,Copeland,Social rented,7870
1991,E07000030,Eden,All tenures,17784
1991,E07000030,Eden,Owner occupied,12513
1991,E07000030,Eden,Private rented,2889
1991,E07000030,Eden,Social rented,2382
1991,E07000031,South Lakeland,All tenures,39497
1991,E07000031,South Lakeland,Owner occupied,29231
1991,E07000031,South Lakeland,Private rented,5012
1991,E07000031,South Lakeland,Social rented,5254
1991,E07000117,Burnley,All tenures,35709
1991,E07000117,Burnley,Owner occupied,26526
1991,E07000117,Burnley,Private rented,2536
1991,E07000117,Burnley,Social rented,6647
1991,E07000118,Chorley,All tenures,36591
1991,E07000118,Chorley,Owner occupied,29031
1991,E07000118,Chorley,Private rented,1497
1991,E07000118,Chorley,Social rented,6063
1991,E07000119,Fylde,All tenures,28601
1991,E07000119,Fylde,Owner occupied,23327
1991,E07000119,Fylde,Private rented,3061
1991,E07000119,Fylde,Social rented,2213
1991,E07000120,Hyndburn,All tenures,30481
1991,E07000120,Hyndburn,Owner occupied,24119
1991,E07000120,Hyndburn,Private rented,1830
1991,E07000120,Hyndburn,Social rented,4532
1991,E07000121,Lancaster,All tenures,49308
1991,E07000121,Lancaster,Owner occupied,38535
1991,E07000121,Lancaster,Private rented,5165
1991,E07000121,Lancaster,Social rented,5608
1991,E07000122,Pendle,All tenures,33890
1991,E07000122,Pendle,Owner occupied,26851
1991,E07000122,Pendle,Private rented,2193
1991,E07000122,Pendle,Social rented,4846
1991,E07000123,Preston,All tenures,48836
1991,E07000123,Preston,Owner occupied,33347
1991,E07000123,Preston,Private rented,3367
1991,E07000123,Preston,Social rented,12122
1991,E07000124,Ribble Valley,All tenures,19446
1991,E07000124,Ribble Valley,Owner occupied,15897
1991,E07000124,Ribble Valley,Private rented,1845
1991,E07000124,Ribble Valley,Social rented,1704
1991,E07000125,Rossendale,All tenures,25701
1991,E07000125,Rossendale,Owner occupied,18948
1991,E07000125,Rossendale,Private rented,1356
1991,E07000125,Rossendale,Social rented,5397
1991,E07000126,South Ribble,All tenures,38506
1991,E07000126,South Ribble,Owner occupied,32672
1991,E07000126,South Ribble,Private rented,1298
1991,E07000126,South Ribble,Social rented,4536
1991,E07000127,West Lancashire,All tenures,39835
1991,E07000127,West Lancashire,Owner occupied,28543
1991,E07000127,West Lancashire,Private rented,1980
1991,E07000127,West Lancashire,Social rented,9312
1991,E07000128,Wyre,All tenures,40601
1991,E07000128,Wyre,Owner occupied,34746
1991,E07000128,Wyre,Private rented,2558
1991,E07000128,Wyre,Social rented,3297
1991,E07000163,Craven,All tenures,20073
1991,E07000163,Craven,Owner occupied,15345
1991,E07000163,Craven,Private rented,2449
1991,E07000163,Craven,Social rented,2279
1991,E07000164,Hambleton,All tenures,30209
1991,E07000164,Hambleton,Owner occupied,21474
1991,E07000164,Hambleton,Private rented,4405
1991,E07000164,Hambleton,Social rented,4330
1991,E07000165,Harrogate,All tenures,54680
1991,E07000165,Harrogate,Owner occupied,41279
1991,E07000165,Harrogate,Private rented,7412
1991,E07000165,Harrogate,Social rented,5989
1991,E07000166,Richmondshire,All tenures,16293
1991,E07000166,Richmondshire,Owner occupied,9984
1991,E07000166,Richmondshire,Private rented,3859
1991,E07000166,Richmondshire,Social rented,2450
1991,E07000167,Ryedale,All tenures,19030
1991,E07000167,Ryedale,Owner occupied,13022
1991,E07000167,Ryedale,Private rented,3369
1991,E07000167,Ryedale,Social rented,2639
1991,E07000168,Scarborough,All tenures,43313
1991,E07000168,Scarborough,Owner occupied,31272
1991,E07000168,Scarborough,Private rented,4920
1991,E07000168,Scarborough,Social rented,7121
1991,E07000169,Selby,All tenures,26599
1991,E07000169,Selby,Owner occupied,19998
1991,E07000169,Selby,Private rented,1831
1991,E07000169,Selby,Social rented,4770
1991,E08000001,Bolton,All tenures,101041
1991,E08000001,Bolton,Owner occupied,70937
1991,E08000001,Bolton,Private rented,4088
1991,E08000001,Bolton,Social rented,26016
1991,E08000002,Bury,All tenures,69064
1991,E08000002,Bury,Owner occupied,53051
1991,E08000002,Bury,Private rented,3033
1991,E08000002,Bury,Social rented,12980
1991,E08000003,Manchester,All tenures,167175
1991,E08000003,Manchester,Owner occupied,69677
1991,E08000003,Manchester,Private rented,20341
1991,E08000003,Manchester,Social rented,77157
1991,E08000004,Oldham,All tenures,85031
1991,E08000004,Oldham,Owner occupied,57345
1991,E08000004,Oldham,Private rented,3857
1991,E08000004,Oldham,Social rented,23829
1991,E08000005,Rochdale,All tenures,79041
1991,E08000005,Rochdale,Owner occupied,50671
1991,E08000005,Rochdale,Private rented,3633
1991,E08000005,Rochdale,Social rented,24737
1991,E08000006,Salford,All tenures,90587
1991,E08000006,Salford,Owner occupied,47948
1991,E08000006,Salford,Private rented,5676
1991,E08000006,Salford,Social rented,36963
1991,E08000007,Stockport,All tenures,112928
1991,E08000007,Stockport,Owner occupied,88180
1991,E08000007,Stockport,Private rented,6065
1991,E08000007,Stockport,Social rented,18683
1991,E08000008,Tameside,All tenures,86570
1991,E08000008,Tameside,Owner occupied,57997
1991,E08000008,Tameside,Private rented,4226
1991,E08000008,Tameside,Social rented,24347
1991,E08000009,Trafford,All tenures,83309
1991,E08000009,Trafford,Owner occupied,61093
1991,E08000009,Trafford,Private rented,5793
1991,E08000009,Trafford,Social rented,16423
1991,E08000010,Wigan,All tenures,118324
1991,E08000010,Wigan,Owner occupied,82966
1991,E08000010,Wigan,Private rented,4905
1991,E08000010,Wigan,Social rented,30453
1991,E08000011,Knowsley,All tenures,55753
1991,E08000011,Knowsley,Owner occupied,29616
1991,E08000011,Knowsley,Private rented,2528
1991,E08000011,Knowsley,Social rented,23609
1991,E08000012,Liverpool,All tenures,180996
1991,E08000012,Liverpool,Owner occupied,93322
1991,E08000012,Liverpool,Private rented,19839
1991,E08000012,Liverpool,Social rented,67835
1991,E08000013,St. Helens,All tenures,68638
1991,E08000013,St. Helens,Owner occupied,46406
1991,E08000013,St. Helens,Private rented,2846
1991,E08000013,St. Helens,Social rented,19386
1991,E08000014,Sefton,All tenures,110809
1991,E08000014,Sefton,Owner occupied,81872
1991,E08000014,Sefton,Private rented,9135
1991,E08000014,Sefton,Social rented,19802
1991,E08000015,Wirral,All tenures,130454
1991,E08000015,Wirral,Owner occupied,96142
1991,E08000015,Wirral,Private rented,10326
1991,E08000015,Wirral,Social rented,23986
1991,E08000016,Barnsley,All tenures,86846
1991,E08000016,Barnsley,Owner occupied,53754
1991,E08000016,Barnsley,Private rented,5327
1991,E08000016,Barnsley,Social rented,27765
1991,E08000017,Doncaster,All tenures,111416
1991,E08000017,Doncaster,Owner occupied,74887
1991,E08000017,Doncaster,Private rented,6876
1991,E08000017,Doncaster,Social rented,29653
1991,E08000018,Rotherham,All tenures,97695
1991,E08000018,Rotherham,Owner occupied,60502
1991,E08000018,Rotherham,Private rented,5374
1991,E08000018,Rotherham,Social rented,31819
1991,E08000019,Sheffield,All tenures,209683
1991,E08000019,Sheffield,Owner occupied,119699
1991,E08000019,Sheffield,Private rented,14086
1991,E08000019,Sheffield,Social rented,75898
1991,E08000021,Newcastle upon Tyne,All tenures,111233
1991,E08000021,Newcastle upon Tyne,Owner occupied,55666
1991,E08000021,Newcastle upon Tyne,Private rented,11234
1991,E08000021,Newcastle upon Tyne,Social rented,44333
1991,E08000022,North Tyneside,All tenures,80314
1991,E08000022,North Tyneside,Owner occupied,48315
1991,E08000022,North Tyneside,Private rented,5618
1991,E08000022,North Tyneside,Social rented,26381
1991,E08000023,South Tyneside,All tenures,63936
