geography_code,variable_name,value
E05000797,Area in sq km,2.68731319097409
E05000798,Area in sq km,3.9786026356875
E05000799,Area in sq km,4.23297533186388
E05000800,Area in sq km,4.81966172076292
E05000801,Area in sq km,2.02209413145903
E05000802,Area in sq km,4.76963339167265
E05000803,Area in sq km,4.44752275614008
E05000804,Area in sq km,2.80499657849048
E05000805,Area in sq km,2.97330404951122
E05000806,Area in sq km,5.01314659206759
E05000807,Area in sq km,3.27871215741886
E05000808,Area in sq km,2.22447171535102
E05000809,Area in sq km,3.82323575912624
E05000810,Area in sq km,2.95708141487266
E05000811,Area in sq km,4.8102524952585
E05000812,Area in sq km,4.47160987661533
E05000813,Area in sq km,6.43513688982051
E05000814,Area in sq km,11.6033550738722
E05000815,Area in sq km,9.46766535568643
E05000816,Area in sq km,3.56079067276996
E05000817,Area in sq km,5.94148147672472
E05000818,Area in sq km,17.1927149859618
E05000819,Area in sq km,3.06170436943122
E05000820,Area in sq km,2.31099423670048
E05000821,Area in sq km,23.2700566147675
E05000822,Area in sq km,4.13267871245142
E05000823,Area in sq km,2.24335398596561
E05000824,Area in sq km,13.1408124473784
E05000825,Area in sq km,1.83304622634661
E05000826,Area in sq km,4.10007101833087
E05000827,Area in sq km,4.25015019267224
E05000828,Area in sq km,4.00319107921501
E05000829,Area in sq km,8.95021250483242
E05000830,Area in sq km,8.39804308235733
E05000831,Area in sq km,2.67315863225907
E05000832,Area in sq km,3.3123069739941
E05000833,Area in sq km,3.06189815993604
E05000834,Area in sq km,2.84573867975129
E05000835,Area in sq km,3.02486920545793
E05000836,Area in sq km,3.14646456981343
E05000837,Area in sq km,2.09703631536319
E05000838,Area in sq km,3.64673669207592
E05000839,Area in sq km,2.20800289030314
E05000840,Area in sq km,13.0378554474324
E05000841,Area in sq km,5.6859346911088
E05000842,Area in sq km,20.0946112699673
E05000843,Area in sq km,17.3245347725547
E05000844,Area in sq km,5.50257825399737
E05000845,Area in sq km,4.7266062759698
E05000846,Area in sq km,6.79386610687829
E05000847,Area in sq km,3.64468086859709
E05000848,Area in sq km,8.15738903192751
E05000849,Area in sq km,4.82822353433749
E05000850,Area in sq km,4.05878571738262
E05000851,Area in sq km,4.92647414858189
E05000852,Area in sq km,4.94555393589678
E05000853,Area in sq km,6.37543894728663
E05000854,Area in sq km,7.31715173905481
E05000855,Area in sq km,11.3129413499429
E05000856,Area in sq km,8.82913193820699
E05000857,Area in sq km,6.38318478758519
E05000858,Area in sq km,9.0234189554939
E05000859,Area in sq km,10.0693855170305
E05000860,Area in sq km,5.44928664027762
E05000861,Area in sq km,3.23208029174972
E05000862,Area in sq km,2.86741471417199
E05000863,Area in sq km,6.14833170468175
E05000864,Area in sq km,5.99265869668924
E05000886,Area in sq km,6.16262081043193
E05000887,Area in sq km,2.30093659973886
E05000888,Area in sq km,4.49566482777863
E05000889,Area in sq km,3.13328593086261
E05000890,Area in sq km,3.18131222879264
E05000891,Area in sq km,3.35537575815043
E05000892,Area in sq km,2.9876848778928
E05000893,Area in sq km,1.71502403077493
E05000894,Area in sq km,2.83496792910501
E05000895,Area in sq km,5.0007932033871
E05000896,Area in sq km,3.32626367427541
E05000897,Area in sq km,6.14773006478159
E05000898,Area in sq km,2.22476087785808
E05000899,Area in sq km,2.11139444452816
E05000900,Area in sq km,5.96004128104414
E05000901,Area in sq km,3.43927672822066
E05000902,Area in sq km,3.15946593969702
E05000903,Area in sq km,2.47967314443307
E05000904,Area in sq km,2.44696312556391
E05000905,Area in sq km,2.95944922600325
E05000906,Area in sq km,2.41648067861365
E05000907,Area in sq km,3.92056023011416
E05000908,Area in sq km,3.20078770010087
E05000909,Area in sq km,12.3450650475465
E05000910,Area in sq km,2.50462078218274
E05000911,Area in sq km,3.18093575040745
E05000912,Area in sq km,2.97701467396932
E05000913,Area in sq km,3.11729345394679
E05000914,Area in sq km,3.8660724652114
E05000915,Area in sq km,3.56222801266383
E05000932,Area in sq km,8.3227325055718
E05000933,Area in sq km,3.03074602599815
E05000934,Area in sq km,4.69917268198975
E05000935,Area in sq km,9.62209705790234
E05000936,Area in sq km,3.30662034177797
E05000937,Area in sq km,2.03369286663539
E05000938,Area in sq km,9.75135707077345
E05000939,Area in sq km,3.39686717029043
E05000940,Area in sq km,15.7543007816736
E05000941,Area in sq km,3.91147393768236
E05000942,Area in sq km,5.65295871520947
E05000943,Area in sq km,1.99586036777121
E05000944,Area in sq km,12.3630817119359
E05000945,Area in sq km,7.86818550419369
E05000946,Area in sq km,12.4748883570797
E05000947,Area in sq km,4.20627994293176
E05000948,Area in sq km,3.54749455331999
E05000949,Area in sq km,13.9017194597758
E05000950,Area in sq km,18.2619189951792
E05000951,Area in sq km,2.66930240452411
E05000952,Area in sq km,5.35375441986029
E05000953,Area in sq km,2.25224675204301
E05000954,Area in sq km,7.10253039960514
E05000955,Area in sq km,6.65337129138732
E05000956,Area in sq km,3.61670927507849
E05000957,Area in sq km,7.6634031231799
E05000958,Area in sq km,25.7790381637122
E05000959,Area in sq km,4.25832862545569
E05000960,Area in sq km,7.95062404000282
E05000961,Area in sq km,9.82749959710153
E05000962,Area in sq km,12.4835928044508
E05000963,Area in sq km,10.5260193869785
E05000964,Area in sq km,6.42654156343525
E05000965,Area in sq km,2.13566249648416
E05000966,Area in sq km,4.69832390696121
E05000967,Area in sq km,2.34959735631554
E05000968,Area in sq km,3.16274778727085
E05000969,Area in sq km,10.9947692583954
E05000970,Area in sq km,3.89503286644711
E05000971,Area in sq km,3.36645794843625
E05000972,Area in sq km,3.22682759029985
E05000973,Area in sq km,4.36046550895344
E05000974,Area in sq km,4.11587623465445
E05000975,Area in sq km,12.6474379394817
E05000976,Area in sq km,4.02165259122418
E05000977,Area in sq km,8.31676821217439
E05000978,Area in sq km,17.6492337051386
E05000979,Area in sq km,7.27053618099412
E05000980,Area in sq km,11.8315913318058
E05000981,Area in sq km,6.78616465385688
E05000982,Area in sq km,8.45445564422389
E05000983,Area in sq km,10.4811272465582
E05000984,Area in sq km,7.36407016879935
E05000985,Area in sq km,2.8075115476287
E05000986,Area in sq km,7.61118762449334
E05000987,Area in sq km,20.6518992382344
E05000988,Area in sq km,3.55083234194156
E05000989,Area in sq km,88.3567744796628
E05000990,Area in sq km,78.6827394836803
E05000991,Area in sq km,8.3051537003909
E05000992,Area in sq km,7.38346120404208
E05000993,Area in sq km,4.43477948506779
E05000994,Area in sq km,7.9072337156606
E05000995,Area in sq km,6.39116525315372
E05000996,Area in sq km,8.92728152211733
E05001067,Area in sq km,3.81370668461985
E05001068,Area in sq km,5.39652896687179
E05001069,Area in sq km,2.74315704472417
E05001071,Area in sq km,1.49268751707261
E05001072,Area in sq km,18.0565208733609
E05001073,Area in sq km,1.45705169918132
E05001074,Area in sq km,3.12911440793174
E05001075,Area in sq km,4.21049056078782
E05001076,Area in sq km,2.75781934781429
E05001077,Area in sq km,2.27929390958459
E05001078,Area in sq km,25.769619795253
E05001079,Area in sq km,3.91834166441964
E05001080,Area in sq km,1.8215619811362
E05001081,Area in sq km,3.40446860694987
E05001082,Area in sq km,5.8747542115344
E05001083,Area in sq km,1.61202801049986
E05001084,Area in sq km,4.00735073363223
E05001085,Area in sq km,3.76025048162096
E05001086,Area in sq km,14.3957516961356
E05001087,Area in sq km,3.03209192543604
E05001088,Area in sq km,11.4574259322995
E05001115,Area in sq km,2.59140581918103
E05001116,Area in sq km,2.66623853047568
E05001117,Area in sq km,5.0342351407313
E05001118,Area in sq km,2.85491945340761
E05001119,Area in sq km,6.8719841504749
E05001120,Area in sq km,1.82944499175284
E05001121,Area in sq km,2.35024677591552
E05001122,Area in sq km,7.41912719151058
E05001123,Area in sq km,3.57338026782415
E05001124,Area in sq km,1.5690866330318
E05001125,Area in sq km,1.98527354219606
E05001126,Area in sq km,3.6045097178946
E05001127,Area in sq km,1.63611615871591
E05001128,Area in sq km,5.28714948901473
E05001129,Area in sq km,7.7923057883903
E05001130,Area in sq km,3.0009164222439
E05001131,Area in sq km,8.71781492516457
E05001132,Area in sq km,3.04876807131765
E05001133,Area in sq km,8.37460115969273
E05001134,Area in sq km,1.6526538611638
E05001135,Area in sq km,2.70588254806538
E05001136,Area in sq km,4.24069030321833
E05001137,Area in sq km,1.89582783630168
E05001138,Area in sq km,5.32228214358427
E05001139,Area in sq km,10.9646402014274
E05001140,Area in sq km,2.33492056909095
E05001141,Area in sq km,8.86517114657957
E05001142,Area in sq km,1.38485900602316
E05001143,Area in sq km,2.42129075068884
E05001144,Area in sq km,2.79366131459143
E05001145,Area in sq km,2.92187747037107
E05001146,Area in sq km,1.90331966121668
E05001147,Area in sq km,2.95427008956104
E05001148,Area in sq km,2.42275886510173
E05001149,Area in sq km,1.26511420230088
E05001150,Area in sq km,1.21106239988474
E05001151,Area in sq km,6.94313300989903
E05001152,Area in sq km,1.75037724625286
E05001153,Area in sq km,2.01635795901194
E05001154,Area in sq km,3.9488616548875
E05001155,Area in sq km,15.2636850663569
E05001156,Area in sq km,9.31000430932647
E05001157,Area in sq km,2.72721357687905
E05001158,Area in sq km,3.90765848942713
E05001159,Area in sq km,15.2350643426839
E05001160,Area in sq km,5.55551552092037
E05001161,Area in sq km,2.60060384432343
E05001162,Area in sq km,3.50772229030266
E05001163,Area in sq km,2.63051501412645
E05001164,Area in sq km,5.7122932299589
E05001165,Area in sq km,2.99712877517247
E05001166,Area in sq km,3.20757841590998
E05001167,Area in sq km,2.81368588858211
E05001168,Area in sq km,2.21361781065801
E05001169,Area in sq km,2.54842595488569
E05001170,Area in sq km,10.7561240731027
E05001171,Area in sq km,3.78551600451704
E05001172,Area in sq km,4.48388924182218
E05001173,Area in sq km,2.79696943821
E05001174,Area in sq km,8.36997391643839
E05001175,Area in sq km,11.2359792832436
E05001176,Area in sq km,4.60302661823108
E05001177,Area in sq km,6.58046892055046
E05001341,Area in sq km,12.9386426084094
E05001342,Area in sq km,20.109147920113
E05001343,Area in sq km,36.0588428638304
E05001344,Area in sq km,4.21340933266437
E05001345,Area in sq km,5.9172423849521
E05001346,Area in sq km,2.70844568782141
E05001347,Area in sq km,4.47429972896843
E05001348,Area in sq km,5.96566007315662
E05001349,Area in sq km,50.7588175764967
E05001350,Area in sq km,3.85811525886721
E05001351,Area in sq km,3.37769956380529
E05001352,Area in sq km,5.72883243481024
E05001353,Area in sq km,8.83373360749509
E05001354,Area in sq km,18.9145367680045
E05001355,Area in sq km,6.33602159481951
E05001356,Area in sq km,22.256192322623
E05001357,Area in sq km,7.08598046860967
E05001358,Area in sq km,2.66136876860081
E05001359,Area in sq km,2.50676728592073
E05001360,Area in sq km,9.93518643722382
E05001361,Area in sq km,4.9115716082038
E05001362,Area in sq km,5.13294585546776
E05001363,Area in sq km,14.3237035551522
E05001364,Area in sq km,2.18734640282683
E05001365,Area in sq km,14.7391511336751
E05001366,Area in sq km,16.0115566976582
E05001367,Area in sq km,2.79409004577539
E05001368,Area in sq km,4.33904729869997
E05001369,Area in sq km,59.2079414594946
E05001370,Area in sq km,7.74114144064926
E05001371,Area in sq km,11.9891819647672
E05001372,Area in sq km,103.354663834666
E05001373,Area in sq km,9.32616188708709
E05001374,Area in sq km,19.2088739793509
E05001375,Area in sq km,10.1750281025325
E05001376,Area in sq km,15.5377986574167
E05001377,Area in sq km,46.3940315901268
E05001378,Area in sq km,13.3163340859721
E05001379,Area in sq km,3.31145074164115
E05001380,Area in sq km,2.14230321169701
E05001381,Area in sq km,4.26764763104773
E05001382,Area in sq km,61.4874175529549
E05001383,Area in sq km,3.54142667073512
E05001384,Area in sq km,3.998480104909
E05001385,Area in sq km,38.2089133939594
E05001386,Area in sq km,9.0125814498993
E05001387,Area in sq km,7.0991419939618
E05001389,Area in sq km,11.5464146601693
E05001390,Area in sq km,7.70872419266943
E05001391,Area in sq km,4.47180209201865
E05001392,Area in sq km,11.9080130842114
E05001393,Area in sq km,12.3926362442705
E05001396,Area in sq km,12.5179302899039
E05001397,Area in sq km,41.150837199037
E05001398,Area in sq km,6.48278499294777
E05001399,Area in sq km,13.4592388590859
E05001400,Area in sq km,5.39267376401137
E05001401,Area in sq km,6.1382466801496
E05001402,Area in sq km,4.51563257930562
E05001403,Area in sq km,5.66456227667528
E05001405,Area in sq km,60.2756954745416
E05001407,Area in sq km,6.72629177058087
E05001408,Area in sq km,12.8507010964121
E05001409,Area in sq km,13.3663400029213
E05001410,Area in sq km,8.6577355997976
E05001444,Area in sq km,46.965026847094
E05001445,Area in sq km,7.69775590766296
E05001446,Area in sq km,13.2256643520664
E05001447,Area in sq km,6.96441130678347
E05001448,Area in sq km,36.4581733004043
E05001449,Area in sq km,21.3970024424307
E05001450,Area in sq km,21.9266029373832
E05001451,Area in sq km,6.537468129924
E05001452,Area in sq km,12.5621639663649
E05001453,Area in sq km,12.8197115598114
E05001454,Area in sq km,12.1805969798266
E05001455,Area in sq km,12.347795368196
E05001456,Area in sq km,20.7530322859144
E05001457,Area in sq km,15.2402297332031
E05001458,Area in sq km,13.7863494255388
E05001459,Area in sq km,5.18222436146864
E05001460,Area in sq km,3.9946453697703
E05001461,Area in sq km,43.12693753517
E05001462,Area in sq km,7.83011156298568
E05001463,Area in sq km,6.59007218940419
E05001464,Area in sq km,10.6441306398818
E05001527,Area in sq km,1.56508366417131
E05001528,Area in sq km,9.36730185729652
E05001529,Area in sq km,1.77054173915679
E05001530,Area in sq km,23.4448096048969
E05001531,Area in sq km,2.51145764468376
E05001532,Area in sq km,2.98943406755506
E05001533,Area in sq km,23.6921816510759
E05001534,Area in sq km,1.12207405799581
E05001535,Area in sq km,1.83895838333969
E05001536,Area in sq km,2.09199009074297
E05001537,Area in sq km,4.08485335062147
E05001538,Area in sq km,13.8857599294628
E05001539,Area in sq km,4.01648629244872
E05001540,Area in sq km,4.75251198794616
E05001541,Area in sq km,1.76236668489669
E05001542,Area in sq km,27.617211470452
E05001543,Area in sq km,1.56865037284999
E05001544,Area in sq km,2.65373123176361
E05001545,Area in sq km,2.25585643775708
E05001546,Area in sq km,4.56325150736383
E05001547,Area in sq km,1.56020845810034
E05001548,Area in sq km,3.05204083405244
E05001549,Area in sq km,4.19834742412659
E05001550,Area in sq km,2.1090389118144
E05001551,Area in sq km,37.3767689714297
E05001552,Area in sq km,18.087795667439998
E05001643,Area in sq km,1.41112512298934
E05001644,Area in sq km,1.51244072121195
E05001645,Area in sq km,1.31567791669427
E05001646,Area in sq km,0.6956309481761
E05001647,Area in sq km,1.15564647763422
E05001648,Area in sq km,2.23957190604355
E05001649,Area in sq km,2.1071753711538
E05001650,Area in sq km,0.969781178136062
E05001651,Area in sq km,1.09548470878747
E05001652,Area in sq km,1.82790448346358
E05001653,Area in sq km,1.34042015687687
E05001654,Area in sq km,4.49100615510763
E05001655,Area in sq km,1.7732792637561
E05001656,Area in sq km,2.2356787245311
E05001657,Area in sq km,1.0369977816888
E05001658,Area in sq km,3.86864322186573
E05001659,Area in sq km,1.19515813796906
E05001660,Area in sq km,0.927340440928672
E05001661,Area in sq km,0.877747261279513
E05001662,Area in sq km,1.16941566528131
E05001663,Area in sq km,1.45549553853353
E05001687,Area in sq km,215.678167996476
E05001688,Area in sq km,49.960746480074
E05001689,Area in sq km,21.398990083615
E05001690,Area in sq km,8.13444817723918
E05001691,Area in sq km,10.0179855523712
E05001692,Area in sq km,4.72468984587025
E05001693,Area in sq km,90.1272981720403
E05001694,Area in sq km,139.351695597588
E05001695,Area in sq km,381.744084661263
E05001696,Area in sq km,5.01368881679105
E05001697,Area in sq km,6.01097813853861
E05001698,Area in sq km,5.97152473552716
E05001699,Area in sq km,22.9417844461884
E05001700,Area in sq km,262.748406335526
E05001701,Area in sq km,216.903156185503
E05001702,Area in sq km,20.7191980615493
E05001703,Area in sq km,66.1721677208216
E05001704,Area in sq km,64.9239985639483
E05001705,Area in sq km,10.2121759299973
E05001706,Area in sq km,130.423932884934
E05001707,Area in sq km,188.958707828358
E05001708,Area in sq km,27.2211478507019
E05001709,Area in sq km,54.400783370745
E05001710,Area in sq km,5.33706462753191
E05001711,Area in sq km,10.3566108421875
E05001712,Area in sq km,383.447972148417
E05001713,Area in sq km,2.09976965991638
E05001714,Area in sq km,2.67340362884046
E05001715,Area in sq km,4.96396758499563
E05001716,Area in sq km,4.68394186979141
E05001717,Area in sq km,3.8746870103561
E05001718,Area in sq km,14.7857552440081
E05001719,Area in sq km,41.34023711016
E05001720,Area in sq km,4.04807153895861
E05001721,Area in sq km,3.23167669387214
E05001722,Area in sq km,1.78067741284682
E05001723,Area in sq km,2.66820866080755
E05001724,Area in sq km,17.3387324600618
E05001725,Area in sq km,3.40757770195899
E05001726,Area in sq km,81.0413366724213
E05001727,Area in sq km,2.96228850990277
E05001728,Area in sq km,3.00338097061363
E05001729,Area in sq km,60.0960043074682
E05001730,Area in sq km,94.9936895573477
E05001731,Area in sq km,79.8125986984837
E05001732,Area in sq km,25.6247469635617
E05001733,Area in sq km,7.25790146859705
E05001734,Area in sq km,97.1447749289626
E05001735,Area in sq km,67.6046989071802
E05001736,Area in sq km,3.76032094865457
E05001737,Area in sq km,16.9648671870522
E05001738,Area in sq km,83.8000467312623
E05001739,Area in sq km,8.04312882483585
E05001740,Area in sq km,140.001000070797
E05001741,Area in sq km,10.65014243135
E05001742,Area in sq km,3.41672657979314
E05001743,Area in sq km,141.761916660588
E05001744,Area in sq km,4.73870394811393
E05005150,Area in sq km,1.52092694618523
E05005151,Area in sq km,17.4870713230013
E05005152,Area in sq km,1.86801362586563
E05005153,Area in sq km,41.9104233737665
E05005154,Area in sq km,11.2466188801597
E05005155,Area in sq km,2.5813982021721
E05005156,Area in sq km,1.20247010996017
E05005157,Area in sq km,1.92943163048657
E05005158,Area in sq km,16.3251298392992
E05005159,Area in sq km,1.59608564350719
E05005160,Area in sq km,1.2250009298938
E05005161,Area in sq km,2.53706224736508
E05005162,Area in sq km,2.31500026351711
E05005163,Area in sq km,1.91541601162344
E05005164,Area in sq km,4.90815247315907
E05005185,Area in sq km,1.77560623004683
E05005186,Area in sq km,1.45202052834161
E05005187,Area in sq km,1.06596584666289
E05005188,Area in sq km,3.02733572389819
E05005189,Area in sq km,9.08784183954899
E05005190,Area in sq km,1.41811076437808
E05005191,Area in sq km,8.73688208150885
E05005192,Area in sq km,2.48901160675077
E05005193,Area in sq km,3.62484984164094
E05005194,Area in sq km,1.69725025121719
E05005195,Area in sq km,2.15666514671963
E05005196,Area in sq km,1.95684465350142
E05005197,Area in sq km,7.46912425554998
E05005198,Area in sq km,33.1743440930337
E05005199,Area in sq km,3.57450778500525
E05005200,Area in sq km,4.57993797652553
E05005201,Area in sq km,3.8507692443087
E05005202,Area in sq km,3.88498258851488
E05005203,Area in sq km,18.6214925219486
E05005204,Area in sq km,17.6040979140633
E05005205,Area in sq km,33.8268435210409
E05005206,Area in sq km,8.40624054756803
E05005207,Area in sq km,4.15122034844029
E05005208,Area in sq km,4.62757335202975
E05005209,Area in sq km,0.935623390826025
E05005210,Area in sq km,2.2815760088415
E05005211,Area in sq km,1.8378842339572
E05005212,Area in sq km,4.30226408919526
E05005213,Area in sq km,11.1572337583412
E05005214,Area in sq km,1.06510190881061
E05005215,Area in sq km,2.90111546499023
E05005216,Area in sq km,9.25251045847686
E05005217,Area in sq km,0.403401439256106
E05005218,Area in sq km,10.9765793693451
E05005219,Area in sq km,1.281726589316
E05005220,Area in sq km,7.98439415348125
E05005221,Area in sq km,1.19062950695887
E05005316,Area in sq km,3.38122231225089
E05005317,Area in sq km,20.1262116360403
E05005318,Area in sq km,10.8107538653099
E05005319,Area in sq km,8.44560755353218
E05005320,Area in sq km,2.44104361024671
E05005321,Area in sq km,10.857639530796
E05005322,Area in sq km,4.75943848521458
E05005323,Area in sq km,6.9826796601112
E05005324,Area in sq km,18.727442976689
E05005325,Area in sq km,4.47978758789919
E05005326,Area in sq km,4.98871007963429
E05005327,Area in sq km,8.20097942686771
E05005328,Area in sq km,18.0596177494394
E05005329,Area in sq km,14.5457235987764
E05005357,Area in sq km,2.58575907153654
E05005358,Area in sq km,39.1427594481458
E05005359,Area in sq km,7.36714278295504
E05005360,Area in sq km,1.29017239654345
E05005361,Area in sq km,3.53616230824333
E05005362,Area in sq km,8.3571864157853
E05005363,Area in sq km,7.62169155789617
E05005364,Area in sq km,1.0920727238358101
E05005365,Area in sq km,27.7217897285655
E05005366,Area in sq km,18.4114574545965
E05005367,Area in sq km,2.822977144401
E05005368,Area in sq km,0.784023017005932
E05005369,Area in sq km,30.3282701257049
E05005370,Area in sq km,18.2237672881881
E05005371,Area in sq km,12.6889591325194
E05005372,Area in sq km,39.8308791993845
E05005373,Area in sq km,3.97607675114473
E05005374,Area in sq km,3.17977219075647
E05005375,Area in sq km,3.27841983452024
E05005376,Area in sq km,2.21505785108803
E05005377,Area in sq km,22.214375728526
E05005378,Area in sq km,10.0988265987371
E05005379,Area in sq km,18.3145482302741
E05005380,Area in sq km,40.2224044140676
E05005381,Area in sq km,19.8284279716988
E05008558,Area in sq km,10.1143440829734
E05008559,Area in sq km,66.1104488834839
E05008560,Area in sq km,7.43158283357011
E05008561,Area in sq km,32.7514064488505
E05008562,Area in sq km,45.6802508806095
E05008610,Area in sq km,4.08090782697967
E05008611,Area in sq km,9.10523118791086
E05008612,Area in sq km,83.1580166374148
E05008613,Area in sq km,8.06805870085535
E05008614,Area in sq km,98.2846310081766
E05008615,Area in sq km,4.27011773115995
E05008616,Area in sq km,84.160001460429
E05008617,Area in sq km,55.4873337266026
E05008618,Area in sq km,16.736951876919
E05008619,Area in sq km,5.48912943154754
E05008620,Area in sq km,1.5653002316667
E05008621,Area in sq km,8.29727400179466
E05008622,Area in sq km,0.956609190283857
E05008623,Area in sq km,1.70426459217884
E05008624,Area in sq km,2.48364033104779
E05008625,Area in sq km,2.646259691035
E05008626,Area in sq km,28.4126095531492
E05008627,Area in sq km,9.33031753480457
E05008628,Area in sq km,91.0117956291266
E05008629,Area in sq km,5.0149522008482
E05008630,Area in sq km,38.1324840621785
E05008631,Area in sq km,71.4981400160333
E05008632,Area in sq km,10.0889995592485
E05008633,Area in sq km,5.37543729267408
E05008634,Area in sq km,1.8580246762682
E05008635,Area in sq km,3.1172116708139
E05008636,Area in sq km,1.42629823618806
E05008637,Area in sq km,3.07319812139842
E05008638,Area in sq km,3.58374591735522
E05008639,Area in sq km,1.86198864728047
E05008640,Area in sq km,8.22415173674333
E05008641,Area in sq km,49.3980893300741
E05008642,Area in sq km,3.33821730057159
E05008643,Area in sq km,8.56576967096069
E05008644,Area in sq km,37.019701114999
E05008645,Area in sq km,34.4425799294628
E05008646,Area in sq km,20.1746207329645
E05008647,Area in sq km,29.0971138465995
E05008648,Area in sq km,2.41404436879787
E05008649,Area in sq km,5.685619668528
E05008650,Area in sq km,4.14337808063294
E05008651,Area in sq km,3.23152289422988
E05008652,Area in sq km,4.12175865515393
E05008653,Area in sq km,90.8233812899615
E05008654,Area in sq km,3.6158068263674
E05008655,Area in sq km,3.24568903279659
E05008656,Area in sq km,5.74498773042621
E05008657,Area in sq km,6.95672003737866
E05008658,Area in sq km,10.889388376552
E05008659,Area in sq km,9.48447824969332
E05008660,Area in sq km,114.135153088622
E05008661,Area in sq km,49.7736875459702
E05009030,Area in sq km,8.1769195466415
E05009031,Area in sq km,13.9326842525112
E05009032,Area in sq km,7.32427793304355
E05009033,Area in sq km,3.11019825925689
E05009034,Area in sq km,204.799879333114
E05009035,Area in sq km,497.07547904262
E05009036,Area in sq km,8.50529300366154
E05009037,Area in sq km,3.82104770726895
E05009038,Area in sq km,5.79663309119129
E05009039,Area in sq km,16.5534864416005
E05009040,Area in sq km,35.8199938149897
E05009041,Area in sq km,11.1219728564165
E05009042,Area in sq km,14.7084096446896
E05009043,Area in sq km,2.58158524633831
E05009044,Area in sq km,1.35044447218645
E05009045,Area in sq km,4.32641522764823
E05009046,Area in sq km,4.27700576305055
E05009047,Area in sq km,13.8207463411443
E05009048,Area in sq km,2.80608302761002
E05009049,Area in sq km,5.15274681245919
E05009050,Area in sq km,13.8476896448473
E05009051,Area in sq km,41.3533755851283
E05009052,Area in sq km,9.23395900392265
E05009053,Area in sq km,18.0946055002527
E05009054,Area in sq km,4.16207318847685
E05009055,Area in sq km,34.5805302463959
E05009056,Area in sq km,4.64577678606085
E05009057,Area in sq km,1.59957971009331
E05009058,Area in sq km,13.9063902957765
E05009059,Area in sq km,23.1711539055922
E05009060,Area in sq km,3.53677597371505
E05009061,Area in sq km,55.5351524143996
E05009062,Area in sq km,134.300875799071
E05009063,Area in sq km,20.2545581985793
E05009064,Area in sq km,14.2552644788444
E05009065,Area in sq km,4.66284550682348
E05009066,Area in sq km,125.778915831151
E05009067,Area in sq km,24.6392558037645
E05009068,Area in sq km,16.571221766066
E05009069,Area in sq km,10.6222608842207
E05009070,Area in sq km,6.3977715350869
E05009071,Area in sq km,5.19101132965553
E05009072,Area in sq km,2.21134878346243
E05009073,Area in sq km,16.2225602423313
E05009074,Area in sq km,3.31535836142112
E05009075,Area in sq km,2.8117305801669
E05009076,Area in sq km,17.2139333038685
E05009077,Area in sq km,10.0378492796062
E05009078,Area in sq km,93.8152402945949
E05009079,Area in sq km,27.7095835218035
E05009080,Area in sq km,18.8299620263157
E05009081,Area in sq km,21.6498986788022
E05009082,Area in sq km,13.8821263206684
E05009083,Area in sq km,3.87172803546268
E05009084,Area in sq km,15.0956521089198
E05009085,Area in sq km,24.3204103993425
E05009086,Area in sq km,29.9900379226869
